cntr_01,dist_x,pang_x,designation_01,source_id_01,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
3160,null,null,Gaia DR3 2033763428091006720,2033763428091006720,2.9737317348E+02,3.1454506061E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3161,4.310286,-100.894402,Gaia DR3 2033996735043642496,2033996735043642496,2.9956139828E+02,3.2079265697E+01,1684214300161297,299.5600107,32.0790394,1684,14,3,zr,0,0,0,0,1.657500E+01,1.770000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3162,0.158079,0.093653,Gaia DR3 4139090528963788544,4139090528963788544,2.5528364203E+02,-1.6234391811E+01,330111400005097,255.2836421,-16.2343479,330,11,4,zg,127,127,152,152,1.244900E+01,1.700000E-02,2.229632E-07,0.6730399,1.248453E-02,1.246706E+01,6.743431E-03,1.241986E+01,0.01485471,1.238832E+01
3163,0.050969,30.194942,Gaia DR3 1859749190261227264,1859749190261227264,3.1202694627E+02,3.1235247263E+01,1686312100056835,312.0269546,31.2352595,1686,12,1,zi,20,11,33,20,1.237600E+01,2.500000E-02,2.945494E-07,6.438628,1.410321E-01,1.250658E+01,5.022001E-02,1.242982E+01,0.01156398,1.212936E+01
3164,8.290718,132.964753,Gaia DR3 1859803856606061440,1859803856606061440,3.1111589859E+02,3.1510931405E+01,1686112200069990,311.1178753,31.5093618,1686,12,2,zg,0,0,0,0,1.658000E+01,3.280000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3165,7.711740,91.857377,Gaia DR3 1859810556755163264,1859810556755163264,3.1111081667E+02,3.1695749655E+01,688108400068281,311.1133330,31.6956802,688,8,4,zg,5,5,6,6,1.475300E+01,9.000000E-02,7.867962E-06,15.101,5.510233E-01,1.652229E+01,1.559696E-01,1.534794E+01,0.01531293,1.519197E+01
3166,7.140208,-138.915630,Gaia DR3 4587447357614092416,4587447357614092416,2.7847844883E+02,2.9464303175E+01,637114200042307,278.4769518,29.4628082,637,14,2,zg,0,0,1,1,1.566400E+01,1.600000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.02253054,0.000000E+00
3167,0.145661,-7.411635,Gaia DR3 4587005006040801664,4587005006040801664,2.7793572100E+02,2.7865278377E+01,637111100002311,277.9357151,27.8653185,637,11,1,zg,315,313,486,484,1.249000E+01,1.600000E-02,4.714365E-07,1.015919,1.306770E-02,1.257542E+01,6.819725E-03,1.249245E+01,0.009952487,1.245147E+01
3168,6.794217,27.758231,Gaia DR3 3061090884845949696,3061090884845949696,1.1362879699E+02,-2.3302626957E+00,412311400048605,113.6296767,-2.3285926,412,11,4,zi,0,0,0,0,1.767900E+01,1.710000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3169,6.675309,88.604689,Gaia DR3 3117482121813047168,3117482121813047168,9.6894445218E+01,-2.2095450529E+00,1454101300041013,96.8963003,-2.2094999,1454,1,3,zg,1,1,1,1,1.575600E+01,6.800000E-02,0.000000E+00,0.0,null,1.671095E+01,0.000000E+00,1.671095E+01,0.01924204,1.671095E+01
3170,8.343323,-105.801338,Gaia DR3 3116701670417690496,3116701670417690496,9.6709459174E+01,-3.3253889166E+00,409105100034400,96.7072254,-3.3260200,409,5,1,zg,179,179,202,202,1.764800E+01,6.900000E-02,1.036634E-06,3.148314,1.231850E-01,1.850931E+01,6.923676E-02,1.810434E+01,0.03260488,1.773743E+01
3171,0.049056,9.792095,Gaia DR3 3117226068742939392,3117226068742939392,9.7683437180E+01,-2.5435038283E+00,1454101400012742,97.6834395,-2.5434904,1454,1,4,zg,47,41,57,51,1.240700E+01,1.500000E-02,4.166755E-07,0.915204,1.308318E-02,1.245047E+01,6.119728E-03,1.242041E+01,0.009913756,1.237332E+01
3172,7.128726,-126.080965,Gaia DR3 3116418344312788480,3116418344312788480,1.0713746298E+02,4.3931265978E+00,462208200052125,107.1358579,4.3919604,462,8,2,zr,0,0,2,2,1.579400E+01,2.410000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01060031,0.000000E+00
3173,5.406481,157.266254,Gaia DR3 4213583683002146944,4213583683002146944,2.9304208437E+02,-3.1215744738E+00,437106100084335,293.0426656,-3.1229596,437,6,1,zg,0,0,0,0,1.616500E+01,2.660000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3174,6.268543,-119.976069,Gaia DR3 2182012333201634304,2182012333201634304,3.1139304040E+02,5.1550020726E+01,801103300065142,311.3906148,51.5491507,801,3,3,zg,0,0,0,0,1.626100E+01,2.230000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3175,6.451990,38.055077,Gaia DR3 2182307453299864064,2182307453299864064,3.1033974446E+02,5.2587524887E+01,801103200063751,310.3415629,52.5889361,801,3,2,zg,0,0,1,1,1.828200E+01,1.350000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.02891525,0.000000E+00
3176,null,null,Gaia DR3 1978185009394330240,1978185009394330240,3.2669841143E+02,4.9309556757E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3177,6.360885,132.374111,Gaia DR3 1978395840751508224,1978395840751508224,3.2440772949E+02,4.8115453160E+01,769310400123968,324.4096846,48.1142623,769,10,4,zi,1,1,1,1,1.720700E+01,1.750000E-01,0.000000E+00,0.0,null,1.785293E+01,0.000000E+00,1.785293E+01,0.02434223,1.785293E+01
3178,5.487204,-42.159914,Gaia DR3 3119506254000887680,3119506254000887680,1.0073597606E+02,5.4599732363E-02,1455207200053293,100.7349530,0.0557296,1455,7,2,zr,0,0,0,0,1.764700E+01,1.610000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3179,5.326736,25.391503,Gaia DR3 3119970759005274112,3119970759005274112,9.6635090207E+01,-4.3412861328E-01,410116300039869,96.6357247,-0.4327919,410,16,3,zg,0,0,0,0,1.795700E+01,2.280000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3180,0.045063,5.496941,Gaia DR3 3119759206096491776,3119759206096491776,9.9755057401E+01,4.3361913995E-01,1455108100008013,99.7550586,0.4336316,1455,8,1,zg,45,38,60,53,1.251400E+01,2.000000E-02,2.563047E-07,1.29461,1.462774E-02,1.253503E+01,9.778023E-03,1.251025E+01,0.01119788,1.247121E+01
3181,0.053614,-4.502912,Gaia DR3 3119828097371908992,3119828097371908992,9.9557155669E+01,7.3664715319E-01,410115100006758,99.5571545,0.7366620,410,15,1,zg,227,224,271,268,1.251400E+01,1.100000E-02,3.584989E-07,1.023119,1.091994E-02,1.254210E+01,6.447792E-03,1.251138E+01,0.009343483,1.247169E+01
3182,6.093956,42.581734,Gaia DR3 2171121468681724672,2171121468681724672,3.2041282139E+02,5.0033628509E+01,1805107300030763,320.4146046,50.0348749,1805,7,3,zg,13,13,15,15,1.775300E+01,1.050000E-01,1.979977E-06,9.358459,3.870138E-01,1.937798E+01,3.213634E-01,1.891880E+01,0.05091153,1.823494E+01
3183,null,null,Gaia DR3 3518794554458428160,3518794554458428160,1.8021308261E+02,-1.9658950820E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3184,4.361628,100.326574,Gaia DR3 3527322985119048960,3527322985119048960,1.8966194947E+02,-1.4222980920E+01,321316400040272,189.6631791,-14.2231981,321,16,4,zi,0,0,0,0,1.623000E+01,2.740000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3185,4.439920,-88.947545,Gaia DR3 4269324765055187456,4269324765055187456,2.8703092450E+02,4.0548831478E+00,1482116100109566,287.0296883,4.0549058,1482,16,1,zg,0,0,0,0,1.667200E+01,2.680000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3186,5.561723,82.712365,Gaia DR3 1828143488029275136,1828143488029275136,2.9849387264E+02,2.3564397335E+01,1636209100146055,298.4955445,23.5645933,1636,9,1,zr,0,0,0,0,1.572700E+01,1.460000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3187,7.487422,91.059306,Gaia DR3 4299904519833646080,4299904519833646080,2.9890815291E+02,8.9622584566E+00,1536211300110035,298.9102581,8.9622200,1536,11,3,zr,0,0,0,0,1.723000E+01,2.460000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3188,4.978477,-132.042186,Gaia DR3 4299907577850622592,4299907577850622592,2.9899393361E+02,9.0657169055E+00,541202200121618,298.9928936,9.0647908,541,2,2,zr,0,0,0,0,1.733900E+01,7.700000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3189,6.066314,98.275078,Gaia DR3 2921896045660518656,2921896045660518656,1.0392848003E+02,-2.4678809084E+01,259207100056881,103.9303152,-24.6790516,259,7,1,zr,2,2,3,2,1.531100E+01,2.230000E-01,4.132233E-06,0.0,3.138605E-01,1.532448E+01,0.000000E+00,1.510255E+01,0.01273936,1.488062E+01
3190,8.688220,-52.411569,Gaia DR3 2922200090689710592,2922200090689710592,1.0292229387E+02,-2.3802886149E+01,259111300039232,102.9202037,-23.8014140,259,11,3,zg,0,0,0,0,1.628900E+01,1.820000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3191,9.919506,-35.492647,Gaia DR3 2921988297259486080,2921988297259486080,1.0331437275E+02,-2.4116540344E+01,259111300039147,103.3126200,-24.1142969,259,11,3,zg,1,1,1,1,1.738500E+01,1.180000E-01,0.000000E+00,0.0,null,1.858048E+01,0.000000E+00,1.858048E+01,0.05477764,1.858048E+01
3192,null,null,Gaia DR3 2921987511289034112,2921987511289034112,1.0330377792E+02,-2.4166640956E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3193,null,null,Gaia DR3 2922367976673391232,2922367976673391232,1.0355432882E+02,-2.3928326043E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3194,7.204647,-34.811067,Gaia DR3 2922452020593594880,2922452020593594880,1.0527225562E+02,-2.3492384943E+01,259110300043107,105.2710099,-23.4907418,259,10,3,zg,0,0,0,0,1.768400E+01,1.700000E-01,1.897000E-321,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3195,null,null,Gaia DR3 2184235550013897344,2184235550013897344,3.1080699466E+02,5.7113970597E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3196,null,null,Gaia DR3 2184864986064803200,2184864986064803200,3.0613492398E+02,5.3551983855E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3197,8.251489,153.390341,Gaia DR3 2184067977574200960,2184067977574200960,3.0955062835E+02,5.6105137314E+01,1834202100071255,309.5524692,56.1030880,1834,2,1,zr,0,0,0,0,1.848300E+01,1.630000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3198,null,null,Gaia DR3 2072529601058432768,2072529601058432768,2.9896569134E+02,3.8486707144E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3199,6.140348,92.913584,Gaia DR3 4070028077631223040,4070028077631223040,2.7171330709E+02,-2.1505344112E+01,282115400047916,271.7151380,-21.5054308,282,15,4,zg,0,0,0,0,1.490600E+01,8.900000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3200,7.886756,98.530048,Gaia DR3 1836363986692872704,1836363986692872704,3.0217991584E+02,2.6274845672E+01,640210400118150,302.1823320,26.2745207,640,10,4,zr,1,1,1,1,1.498100E+01,1.760000E-01,0.000000E+00,0.0,null,1.440270E+01,0.000000E+00,1.440270E+01,0.01281852,1.440270E+01
3201,5.376406,91.532614,Gaia DR3 4278146073769570816,4278146073769570816,2.7488720033E+02,3.2156524448E+00,486106300098066,274.8886956,3.2156125,486,6,3,zg,0,0,0,0,1.573300E+01,2.110000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3202,3.337364,95.777860,Gaia DR3 2022058061652368640,2022058061652368640,2.9518921357E+02,2.6601377531E+01,1683101400119455,295.1902451,26.6012842,1683,1,4,zg,0,0,0,0,1.663300E+01,9.500000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3203,null,null,Gaia DR3 2077737678383889408,2077737678383889408,2.9369500133E+02,4.2435611948E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3204,4.695405,-12.437425,Gaia DR3 3052149175254285696,3052149175254285696,1.0775993079E+02,-6.9498698703E+00,360216200055983,107.7596478,-6.9485962,360,16,2,zr,1,1,1,1,1.704200E+01,1.910000E-01,0.000000E+00,0.0,null,1.286517E+01,0.000000E+00,1.286517E+01,0.01349222,1.286517E+01
3205,7.758588,-86.928733,Gaia DR3 3053143752242428928,3053143752242428928,1.0747124630E+02,-5.7357749735E+00,411102300047091,107.4690834,-5.7356595,411,2,3,zg,4,4,4,4,1.429900E+01,3.500000E-02,6.963081E-06,27.23603,8.382815E-01,1.528100E+01,2.325740E-01,1.488578E+01,0.01266022,1.338689E+01
3206,6.954806,-141.913461,Gaia DR3 3052273248269374592,3052273248269374592,1.0800251360E+02,-6.4565931491E+00,1404205200056977,108.0013143,-6.4581137,1404,5,2,zr,0,0,0,0,1.687600E+01,1.940000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3207,6.117603,-54.156619,Gaia DR3 3053181135638420224,3053181135638420224,1.0589395247E+02,-6.3322357836E+00,411203300055579,105.8925665,-6.3312407,411,3,3,zr,0,0,0,0,1.657000E+01,2.140000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3208,6.186692,158.630955,Gaia DR3 3053211337849044864,3053211337849044864,1.0670668530E+02,-5.8829165186E+00,1404110400049997,106.7073148,-5.8845169,1404,10,4,zg,0,0,0,0,1.834800E+01,3.070000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3209,7.585409,121.470484,Gaia DR3 3052332415740633472,3052332415740633472,1.0532262679E+02,-8.2032195949E+00,359210100056635,105.3244425,-8.2043196,359,10,1,zr,0,0,1,1,1.600200E+01,2.680000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01462898,0.000000E+00
3210,6.819071,61.275960,Gaia DR3 3051968614828175104,3051968614828175104,1.0849282693E+02,-7.3277409329E+00,360316400075206,108.4945017,-7.3268306,360,16,4,zi,0,0,0,0,1.737300E+01,2.440000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3211,5.959502,60.049224,Gaia DR3 3051993663077255168,3051993663077255168,1.0854324682E+02,-7.0855530789E+00,1404105100049221,108.5446922,-7.0847266,1404,5,1,zg,0,0,0,0,1.760800E+01,2.400000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3212,4.990280,-142.293379,Gaia DR3 3053311221611154304,3053311221611154304,1.0713165984E+02,-5.7074614134E+00,1404110400050077,107.1308078,-5.7085581,1404,10,4,zg,0,0,0,0,1.652100E+01,1.610000E-01,6.899887E-310,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3213,0.108083,-22.567521,Gaia DR3 2258592635179037440,2258592635179037440,2.8147816900E+02,6.6929993776E+01,849203100004815,281.4781396,66.9300215,849,3,1,zr,608,598,1036,1019,1.253700E+01,1.300000E-02,3.611617E-07,0.7364174,2.017403E-02,1.280147E+01,5.720615E-03,1.255357E+01,0.01151709,1.236274E+01
3214,8.256603,136.455509,Gaia DR3 2255094053601806848,2255094053601806848,2.8910080289E+02,6.7135133772E+01,849201200039571,289.1048690,67.1334713,849,1,2,zr,5,5,6,6,1.635800E+01,2.330000E-01,4.154724E-06,9.358001,9.154449E-01,1.782324E+01,1.113987E-01,1.771185E+01,0.01764904,1.587294E+01
3215,0.147984,-1.989052,Gaia DR3 1967636947667363840,1967636947667363840,3.2351149315E+02,4.3016271118E+01,731114400049287,323.5114912,43.0163122,731,14,4,zg,282,281,515,514,1.246600E+01,2.000000E-02,4.031645E-07,2.479023,3.242531E-02,1.253320E+01,2.054834E-02,1.242152E+01,0.01228911,1.232630E+01
3216,6.569644,40.259820,Gaia DR3 1967484837109030912,1967484837109030912,3.2232583798E+02,4.2886325889E+01,1769106300069700,322.3274476,42.8877185,1769,6,3,zg,0,0,0,0,1.872700E+01,1.290000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3217,null,null,Gaia DR3 1967792425484660352,1967792425484660352,3.2290378349E+02,4.2700756259E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3218,7.217168,-48.916561,Gaia DR3 1967932441406933376,1967932441406933376,3.2374770967E+02,4.3445490570E+01,731114100066525,323.7456283,43.4468080,731,14,1,zg,0,0,0,0,1.812800E+01,1.320000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3219,null,null,Gaia DR3 2873823129549261056,2873823129549261056,3.5970515792E+02,3.2381691897E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3220,7.614107,121.658217,Gaia DR3 4500997701822869504,4500997701822869504,2.6753176750E+02,1.5495413383E+01,587202300054136,267.5336357,15.4943033,587,2,3,zr,2,2,2,2,1.575500E+01,3.410000E-01,9.283025E-07,0.0,8.406900E-01,1.757508E+01,0.000000E+00,1.698062E+01,0.01674956,1.638617E+01
3221,0.235497,49.130640,Gaia DR3 4501491966662718720,4501491966662718720,2.7075072453E+02,1.5234926496E+01,587301400046261,270.7507758,15.2349693,587,1,4,zi,110,74,123,84,1.175900E+01,3.100000E-02,1.070498E-06,1.321444,1.972461E-02,1.180278E+01,1.215935E-02,1.173209E+01,0.01364224,1.168133E+01
3222,6.902575,59.450933,Gaia DR3 409561557296720768,409561557296720768,2.4896191586E+01,5.5510162075E+01,1810101400044771,24.8991077,55.5111366,1810,1,4,zg,0,0,0,0,1.756500E+01,2.350000E-01,5.339860E-318,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3223,4.544311,83.819522,Gaia DR3 408453215215914496,408453215215914496,2.7288266682E+01,5.4167328518E+01,775107100041957,27.2904104,54.1674644,775,7,1,zg,0,0,0,0,1.560200E+01,7.500000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3224,null,null,Gaia DR3 409589285606179968,409589285606179968,2.4926270595E+01,5.5784229771E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3225,5.992435,115.519038,Gaia DR3 409299942248313728,409299942248313728,2.6542548590E+01,5.4759180841E+01,1777316200066937,26.5451519,54.7584637,1777,16,2,zi,0,0,0,0,1.723900E+01,3.480000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3226,6.089331,86.294066,Gaia DR3 409411366582583040,409411366582583040,2.6509125152E+01,5.5331914706E+01,775211400053556,26.5120926,55.3320240,775,11,4,zr,0,0,10,10,1.546000E+01,9.600000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01196423,0.000000E+00
3227,6.001351,43.607353,Gaia DR3 409468201889197440,409468201889197440,2.6833667793E+01,5.5977452840E+01,775111100043225,26.8357228,55.9786599,775,11,1,zg,0,0,2,2,1.784900E+01,9.600000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.02628358,0.000000E+00
3228,6.877987,40.306697,Gaia DR3 408610823335998592,408610823335998592,2.8296778343E+01,5.5123527246E+01,775110300041664,28.2989398,55.1249842,775,10,3,zg,2,2,2,2,1.770200E+01,1.060000E-01,1.760192E-06,0.0,6.653052E-01,1.875737E+01,0.000000E+00,1.828692E+01,0.03456027,1.781648E+01
3229,5.283889,-91.837945,Gaia DR3 409517164518179968,409517164518179968,2.6171444109E+01,5.6115998303E+01,775211200055423,26.1688128,56.1159512,775,11,2,zr,28,28,29,29,1.622500E+01,1.330000E-01,1.055522E-06,30.73871,4.211429E-01,1.802504E+01,3.488436E-01,1.707967E+01,0.01682554,1.632029E+01
3230,null,null,Gaia DR3 408620409702994432,408620409702994432,2.7997265909E+01,5.5147346980E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3231,7.249307,-55.141944,Gaia DR3 408629377594574592,408629377594574592,2.8108711678E+01,5.5331588716E+01,1811303300065737,28.1058067,55.3327396,1811,3,3,zi,1,1,1,1,1.589400E+01,1.940000E-01,0.000000E+00,0.0,null,1.577311E+01,0.000000E+00,1.577311E+01,0.01302152,1.577311E+01
3232,4.821590,82.576771,Gaia DR3 408677927905613952,408677927905613952,2.7972317657E+01,5.5470400584E+01,775111400042577,27.9746607,55.4705736,775,11,4,zg,0,0,0,0,1.591300E+01,1.350000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3233,5.845791,-36.987475,Gaia DR3 2033386265579184128,2033386265579184128,2.9839612018E+02,3.0285707042E+01,686202300140391,298.3949888,30.2870041,686,2,3,zr,14,14,16,16,1.821400E+01,1.090000E-01,3.761451E-06,14.90356,5.156947E-01,1.917215E+01,3.327312E-01,1.817410E+01,0.03309996,1.726307E+01
3234,4.296231,97.349397,Gaia DR3 2033285690280061312,2033285690280061312,2.9587311677E+02,3.2161181067E+01,686108400139431,295.8745149,32.1610284,686,8,4,zg,0,0,0,0,1.597700E+01,2.190000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
3235,4.859927,-107.213870,Gaia DR3 2033513912016113920,2033513912016113920,2.9814769902E+02,3.1248118121E+01,686303100197460,298.1461907,31.2477186,686,3,1,zi,0,0,0,0,1.581900E+01,1.800000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
