designation|source_id|ra|dec
Gaia DR3 255749879253907200|255749879253907200|73.079708433|47.939073731
Gaia DR3 255753761904289792|255753761904289792|73.132791433|48.042201194
Gaia DR3 256917423164926976|256917423164926976|66.921134905|46.258048189
Gaia DR3 255527812264574464|255527812264574464|75.377022899|48.823168806
Gaia DR3 256043139617421824|256043139617421824|73.042426055|48.797309062
Gaia DR3 255660028538842240|255660028538842240|71.546145969|47.291981899
Gaia DR3 257323795791137536|257323795791137536|69.054350385|47.35661229
Gaia DR3 257334447309505536|257334447309505536|69.025959651|47.507294198
Gaia DR3 243979057523886080|243979057523886080|59.084831366|44.93747712
Gaia DR3 242662357989894144|242662357989894144|50.985967657|45.525596235
Gaia DR3 1078362968292342272|1078362968292342272|156.91342565|73.698716588
Gaia DR3 1069099862002158720|1069099862002158720|141.13865012|67.190802007
Gaia DR3 4152892187348002688|4152892187348002688|277.15282223|-12.997454701
Gaia DR3 4152674380958261760|4152674380958261760|274.59198916|-13.386964276
Gaia DR3 3130879739716270848|3130879739716270848|99.194163203|4.6944830266
Gaia DR3 3131274086433523712|3131274086433523712|97.62172324|4.3324237003
Gaia DR3 3130910079365452032|3130910079365452032|99.603757829|4.8809333057
Gaia DR3 3131327653265432704|3131327653265432704|97.836911843|4.8344011334
Gaia DR3 3131822364779745536|3131822364779745536|98.246902416|5.8003205284
Gaia DR3 3131385205826979200|3131385205826979200|97.968875863|5.0331065679
Gaia DR3 3131008069040129280|3131008069040129280|99.697704171|5.073081007
Gaia DR3 3131910531869445632|3131910531869445632|98.972333679|5.8424145528
Gaia DR3 3131938878653431168|3131938878653431168|99.107861104|6.0831908029
Gaia DR3 3132410053746266112|3132410053746266112|102.10422494|5.7210946064
Gaia DR3 2031445627570826624|2031445627570826624|294.84566653|28.437197064
Gaia DR3 2031358216409065856|2031358216409065856|295.40933987|28.659973237
Gaia DR3 2031398378575864832|2031398378575864832|296.09293708|29.069276822
Gaia DR3 2031398790892722816|2031398790892722816|296.09856118|29.120026174
Gaia DR3 1452817080654395392|1452817080654395392|209.99957746|28.906213755
Gaia DR3 1979271429965020416|1979271429965020416|325.0203291|50.396608182
Gaia DR3 1979272082798160896|1979272082798160896|324.90743694|50.421885782
Gaia DR3 1979274522340043520|1979274522340043520|325.09615418|50.527906508
Gaia DR3 1979452574505887616|1979452574505887616|328.34752672|49.346861088
Gaia DR3 1979365575645021056|1979365575645021056|328.10987291|48.789542298
Gaia DR3 1979367087473488128|1979367087473488128|328.07882147|48.892937691
Gaia DR3 1979107430938023680|1979107430938023680|324.52168309|49.767230567
Gaia DR3 1979116909907571840|1979116909907571840|324.49670875|49.863720706
Gaia DR3 1979126294435494144|1979126294435494144|323.65850828|49.526456477
Gaia DR3 1832689281393306496|1832689281393306496|305.74630373|25.44539061
Gaia DR3 4134975056940374272|4134975056940374272|260.16616321|-17.447501398
Gaia DR3 2003813319766437120|2003813319766437120|343.78533293|56.38301444
Gaia DR3 2003815312630659584|2003815312630659584|343.93723952|56.476826348
Gaia DR3 2003995666896999552|2003995666896999552|342.85716931|56.569492401
Gaia DR3 2003831083749677568|2003831083749677568|341.30582574|55.43256745
Gaia DR3 2003644476012801280|2003644476012801280|341.83329197|55.120573339
Gaia DR3 2004167809196405248|2004167809196405248|333.03241381|52.145098488
Gaia DR3 2003861389039264768|2003861389039264768|341.53279893|55.681163427
Gaia DR3 2003487314570476672|2003487314570476672|339.04888853|55.003226232
Gaia DR3 2003899940666985984|2003899940666985984|341.08083748|55.745606462
Gaia DR3 2004081394447046272|2004081394447046272|343.39821218|57.041421506
Gaia DR3 2004221925783443968|2004221925783443968|332.91080143|52.429977795
Gaia DR3 2004088987949041408|2004088987949041408|342.84148468|56.971026069
Gaia DR3 2004223368891862528|2004223368891862528|333.15188641|52.498376187
Gaia DR3 2004095000903696512|2004095000903696512|343.4103166|57.156352869
Gaia DR3 2003947838142716032|2003947838142716032|341.61044148|56.323518861
Gaia DR3 2003952682865865472|2003952682865865472|341.70494717|56.315768468
Gaia DR3 2003595513383673088|2003595513383673088|342.18027136|55.126022526
Gaia DR3 2245843145021483648|2245843145021483648|312.5000619|66.510434264
Gaia DR3 5614765429873949440|5614765429873949440|117.03340927|-24.028139604
Gaia DR3 5615333293270581376|5615333293270581376|114.52736344|-23.916153216
Gaia DR3 5615350748017761920|5615350748017761920|114.3205231|-23.775371611
Gaia DR3 5615379404040602240|5615379404040602240|113.25888174|-23.934244892
Gaia DR3 5614811781161999104|5614811781161999104|116.18433173|-24.026349513
Gaia DR3 5615210766444025472|5615210766444025472|113.44718923|-24.480428458
Gaia DR3 5615056663019267584|5615056663019267584|114.7756575|-24.751363615
Gaia DR3 5615503167819571712|5615503167819571712|114.96441319|-24.080100382
Gaia DR3 5615586455821106560|5615586455821106560|115.94971854|-23.692432363
Gaia DR3 5615587005576857600|5615587005576857600|115.99640127|-23.65240005
Gaia DR3 5615588792283468032|5615588792283468032|115.72602738|-23.693581438
Gaia DR3 5615621949431929600|5615621949431929600|116.2914348|-23.338203941
Gaia DR3 1464346632599120384|1464346632599120384|195.47065236|29.582513934
Gaia DR3 1482887525379428224|1482887525379428224|209.15082805|34.825804878
Gaia DR3 426771766134632320|426771766134632320|12.616313967|59.671746875
Gaia DR3 426354776352545024|426354776352545024|17.002326925|60.551698891
Gaia DR3 426359105676883072|426359105676883072|17.301395533|60.628039769
Gaia DR3 426382710818203648|426382710818203648|16.149835635|60.336357628
Gaia DR3 426152156975840640|426152156975840640|13.571323463|60.335187226
Gaia DR3 426588319491290240|426588319491290240|15.701576748|60.86063261
Gaia DR3 426403257942721152|426403257942721152|16.844060581|60.634041769
Gaia DR3 426835224266619136|426835224266619136|11.845154298|60.023512145
Gaia DR3 426411229401880576|426411229401880576|16.999088205|60.798621551
Gaia DR3 426872337089185024|426872337089185024|13.064368001|60.089942858
Gaia DR3 426899550003211136|426899550003211136|13.080841981|60.352882051
Gaia DR3 426067254059344384|426067254059344384|14.596232482|59.654123629
Gaia DR3 2035249147499971840|2035249147499971840|299.3256768|34.100921087
Gaia DR3 426986480142844160|426986480142844160|11.447753989|60.875041021
Gaia DR3 2035165687706631168|2035165687706631168|297.69675773|33.663953781
Gaia DR3 4085524216558166400|4085524216558166400|286.49111387|-19.481288801
Gaia DR3 1823177234524314624|1823177234524314624|299.27639481|19.564047431
Gaia DR3 1823291583729795712|1823291583729795712|299.98239902|19.889479508
Gaia DR3 1823377448721201536|1823377448721201536|299.38414499|20.294269212
Gaia DR3 1823204550518354432|1823204550518354432|298.42491041|19.481723236
Gaia DR3 1823427506525964160|1823427506525964160|300.88048996|19.989924469
Gaia DR3 4199514778906850304|4199514778906850304|287.31182636|-10.217782411
Gaia DR3 3442520127170919168|3442520127170919168|84.165831159|27.911735716
Gaia DR3 3442131037493952384|3442131037493952384|83.652600734|27.592657824
Gaia DR3 3441207615229815040|3441207615229815040|84.727392458|26.315775244
Gaia DR3 3441688106106307456|3441688106106307456|84.420203851|27.271274898
Gaia DR3 3442653713538990848|3442653713538990848|84.741735668|28.460119305
Gaia DR3 3441243456730241920|3441243456730241920|84.079590463|26.357756705
Gaia DR3 3441732292729818752|3441732292729818752|84.935063737|27.780843943
Gaia DR3 3442722162432553216|3442722162432553216|83.662914955|28.051029536
Gaia DR3 3441808365190897920|3441808365190897920|85.510869298|27.770698049
Gaia DR3 3441943089726042112|3441943089726042112|83.19428642|26.747397153
Gaia DR3 3441943463384339328|3441943463384339328|83.174628482|26.788806054
Gaia DR3 3443002812776816512|3443002812776816512|87.20412678|27.363766706
Gaia DR3 3103779664311460608|3103779664311460608|100.00659225|-4.6987105185
Gaia DR3 3102870363897445504|3102870363897445504|104.00184554|-3.1747967353
Gaia DR3 3102964204641041152|3102964204641041152|103.88159635|-2.7547360451
Gaia DR3 3103996199381924224|3103996199381924224|99.75373425|-4.3818592314
Gaia DR3 3103011479341027200|3103011479341027200|98.395518979|-6.7644555911
Gaia DR3 3104542995961172096|3104542995961172096|97.094095402|-4.4621460292
Gaia DR3 456780633911740288|456780633911740288|33.94139726|55.996294337
Gaia DR3 456810148927837568|456810148927837568|34.500129656|56.232587989
Gaia DR3 457080113386100352|457080113386100352|32.357052002|56.991702946
Gaia DR3 456829287301798912|456829287301798912|34.117493673|56.48829573
Gaia DR3 456503179022836992|456503179022836992|30.953720113|55.120693493
Gaia DR3 457452504235264512|457452504235264512|36.657633111|55.870043655
Gaia DR3 456866017861147264|456866017861147264|32.20024939|55.692568439
Gaia DR3 456555989941909120|456555989941909120|33.721279607|54.531700167
Gaia DR3 456578456906384896|456578456906384896|33.355387263|54.872677998
Gaia DR3 456587222943794304|456587222943794304|33.583797007|55.059336159
Gaia DR3 457512943016360448|457512943016360448|36.367269103|56.189107943
Gaia DR3 457513149174786176|457513149174786176|36.334513803|56.203826144
Gaia DR3 456946076053645696|456946076053645696|32.212574696|56.086897256
Gaia DR3 456993526850282240|456993526850282240|32.873753273|56.158799496
Gaia DR3 457262769759711616|457262769759711616|38.234920133|55.327502353
Gaia DR3 457591145780012800|457591145780012800|37.369151376|56.551954156
Gaia DR3 457016822753597696|457016822753597696|33.550465152|56.500049907
Gaia DR3 457601075744161152|457601075744161152|37.439746091|56.778386424
Gaia DR3 457029638935975168|457029638935975168|33.404261095|56.570630222
Gaia DR3 457030119972282112|457030119972282112|33.391904967|56.625706615
Gaia DR3 456367453753082496|456367453753082496|30.168522749|54.479225081
Gaia DR3 457619664363369600|457619664363369600|36.986968273|56.639555452
Gaia DR3 457311320070532608|457311320070532608|38.545842162|55.83414507
Gaia DR3 457637187829868544|457637187829868544|36.641113918|56.816452823
Gaia DR3 457640417645156608|457640417645156608|36.334965291|56.853845486
Gaia DR3 456750947097356928|456750947097356928|34.428042473|55.850310925
Gaia DR3 456764450470593408|456764450470593408|33.86235743|55.595083613
Gaia DR3 457668145954893696|457668145954893696|36.668988904|57.092519634
Gaia DR3 457675602017991552|457675602017991552|36.736805702|57.234929754
Gaia DR3 457738823935171840|457738823935171840|39.181074739|56.706978629
Gaia DR3 6771486120807193216|6771486120807193216|292.16389441|-23.409414006
Gaia DR3 1819667284160239360|1819667284160239360|298.44897375|15.510578908
Gaia DR3 1819813278700883328|1819813278700883328|297.1203339|15.621121634
Gaia DR3 4252753578666862336|4252753578666862336|280.04046908|-7.2505614438
Gaia DR3 1822029103850381056|1822029103850381056|300.46902687|18.093674373
Gaia DR3 2013840762729392640|2013840762729392640|349.55367323|60.153207276
Gaia DR3 2013861138055137280|2013861138055137280|350.5194546|60.366705211
Gaia DR3 2014113372890743296|2014113372890743296|348.7211357|60.738009321
Gaia DR3 2013432156719470080|2013432156719470080|344.20276864|58.779590497
Gaia DR3 2013894913678836992|2013894913678836992|349.74951085|60.42649907
Gaia DR3 2014377526259898240|2014377526259898240|344.78756174|59.814642228
Gaia DR3 2013906492910288512|2013906492910288512|348.81947015|60.435332428
Gaia DR3 2013906561622284288|2013906561622284288|348.80163366|60.450500673
Gaia DR3 2013666180898369792|2013666180898369792|346.55474578|60.259095897
Gaia DR3 2014149897293278848|2014149897293278848|350.18544834|61.19459355
Gaia DR3 2013933392281648128|2013933392281648128|350.45072741|60.847095195
Gaia DR3 2013949438280504832|2013949438280504832|350.33198278|60.97090714
Gaia DR3 2013735621926788608|2013735621926788608|348.64355143|59.836726067
Gaia DR3 2013739813814806400|2013739813814806400|348.62416695|59.916287957
Gaia DR3 2013740535369325440|2013740535369325440|348.70096961|59.92195275
Gaia DR3 2013758363772913280|2013758363772913280|347.78654353|59.751849419
Gaia DR3 2014236243312284800|2014236243312284800|342.89066319|59.008516869
Gaia DR3 2013554271227857280|2013554271227857280|345.02850718|59.324967319
Gaia DR3 2013554924062880640|2013554924062880640|345.00218447|59.321826039
Gaia DR3 2014431578426474112|2014431578426474112|345.84885654|60.445398337
Gaia DR3 2013573645818008576|2013573645818008576|346.21674933|59.565742769
Gaia DR3 2013579250758906240|2013579250758906240|346.7936015|59.727385054
Gaia DR3 2013832688190640128|2013832688190640128|349.30703432|60.007749136
Gaia DR3 1898657883100188544|1898657883100188544|331.2031083|31.567136807
Gaia DR3 2071438331449005440|2071438331449005440|308.49163057|46.725107301
Gaia DR3 2071470359021172352|2071470359021172352|307.33408154|46.666377294
Gaia DR3 2071300931159510912|2071300931159510912|309.81128527|46.781545391
Gaia DR3 2071679468091418624|2071679468091418624|297.86442851|36.065076917
Gaia DR3 2071689471104212352|2071689471104212352|298.17011871|36.328937565
Gaia DR3 2071578867082477056|2071578867082477056|309.16805232|47.464625616
Gaia DR3 2071586112684243328|2071586112684243328|308.37821308|47.04944521
Gaia DR3 2071828868562847616|2071828868562847616|298.70111018|36.995714071
Gaia DR3 2038079290402686720|2038079290402686720|290.52904808|28.668252284
Gaia DR3 2037788984977607040|2037788984977607040|287.38794536|29.3580252
Gaia DR3 3086371371584864512|3086371371584864512|114.62688158|0.50501499179
Gaia DR3 3088286686477378304|3088286686477378304|119.26663609|2.9508408352
Gaia DR3 3087591795131318400|3087591795131318400|116.80646088|1.1626668843
Gaia DR3 2031093573331489920|2031093573331489920|300.87552494|32.271586466
Gaia DR3 2030963285540545920|2030963285540545920|300.39256156|31.797109795
Gaia DR3 2031043240643147392|2031043240643147392|301.04811168|32.15578848
Gaia DR3 2031043790377776512|2031043790377776512|301.09575014|32.20229729
Gaia DR3 2030975410196913024|2030975410196913024|300.19116784|31.834053038
Gaia DR3 527356876544834688|527356876544834688|7.618034666|65.272146863
Gaia DR3 2020947043840246144|2020947043840246144|296.42546185|25.354542413
Gaia DR3 201799180141910272|201799180141910272|75.653313384|42.309402737
Gaia DR3 202192496067552128|202192496067552128|75.739070343|42.569031332
Gaia DR3 202225820715272576|202225820715272576|76.503964872|42.99862243
Gaia DR3 201299653968407552|201299653968407552|77.210672278|41.7405756
Gaia DR3 201701667205081600|201701667205081600|75.095919368|41.500081277
Gaia DR3 201998840282982656|201998840282982656|75.200949738|42.423611605
Gaia DR3 202631544805348736|202631544805348736|77.424977677|44.346869622
Gaia DR3 202654256590391552|202654256590391552|77.87080455|44.733457439
Gaia DR3 4069663589522760448|4069663589522760448|271.01220043|-22.565961386
Gaia DR3 4069665651119107072|4069665651119107072|271.0725983|-22.494440068
Gaia DR3 4069668567378351616|4069668567378351616|271.05267852|-22.500908222
Gaia DR3 4069668640415991168|4069668640415991168|271.04642115|-22.495004612
Gaia DR3 4069547797210386816|4069547797210386816|269.85962627|-22.466912881
Gaia DR3 4069700491895153408|4069700491895153408|271.46251197|-22.204478949
Gaia DR3 4069786356875039104|4069786356875039104|271.90928503|-22.115962844
Gaia DR3 4069640809027438336|4069640809027438336|270.98290693|-22.837449842
Gaia DR3 4069736260374014080|4069736260374014080|272.18715437|-22.160686116
Gaia DR3 4069657920177279104|4069657920177279104|270.75713332|-22.718496459
Gaia DR3 4069660149242458752|4069660149242458752|270.85372288|-22.6170577
Gaia DR3 4210452823640238720|4210452823640238720|296.24339469|-3.9806960216
Gaia DR3 4315160312424614528|4315160312424614528|294.55663025|11.665970201
Gaia DR3 3399013478555414912|3399013478555414912|88.970314919|20.171073071
Gaia DR3 3398880716823578368|3398880716823578368|87.535193933|19.166111733
Gaia DR3 3399713425082855040|3399713425082855040|87.206015914|20.10988084
Gaia DR3 3398994894234581376|3398994894234581376|88.919386484|20.077851646
